benchmark,optimization,depth,total_opt_nodes,avg_rank1_region_score,avg_rank1_cone_sim,avg_rank1_cone_support,avg_rank1_cone_size_sim,pct_rank1_above_0_8
generated_random_medium,rewrite,3,17,1.0,1.0,1.0,1.0,1.0
generated_random_medium,rewrite_z,1,17,0.8296376187193627,0.8796673943014706,0.7637254901960784,0.8431372549019608,0.5882352941176471
generated_random_medium,rewrite_z,2,17,0.880581724877451,0.8886144301470589,0.9117647058823529,0.7156862745098039,0.7058823529411765
generated_random_medium,rewrite_z,3,17,0.8884972426470589,0.8899356617647058,0.9117647058823529,0.788235294117647,0.8235294117647058
generated_xor_chain_16,balance,1,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,balance,2,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,balance,3,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,compress2rs,1,44,0.6014921431107955,0.6157115589488636,0.5068181818181818,0.9090909090909091,0.11363636363636363
generated_xor_chain_16,compress2rs,2,44,0.6003533750591856,0.6467673561789773,0.4765151515151515,0.8636363636363636,0.06818181818181818
generated_xor_chain_16,compress2rs,3,44,0.5713769161339962,0.6105568625710227,0.4575757575757576,0.8306818181818182,0.06818181818181818
generated_xor_chain_16,dc2,1,44,0.5464047703598485,0.6449307528409091,0.3893939393939394,0.6818181818181818,0.06818181818181818
generated_xor_chain_16,dc2,2,44,0.5349233229335768,0.6507124467329546,0.4196969696969697,0.41688311688311686,0.06818181818181818
generated_xor_chain_16,dc2,3,44,0.5006797378782242,0.6511285955255682,0.3672979797979798,0.28196248196248197,0.06818181818181818
generated_xor_chain_16,refactor,1,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,refactor,2,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,refactor,3,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,refactor_z,1,44,0.987078857421875,0.9832486239346591,1.0,0.9545454545454546,1.0
generated_xor_chain_16,refactor_z,2,44,0.987078857421875,0.9832486239346591,1.0,0.9545454545454546,1.0
generated_xor_chain_16,refactor_z,3,44,0.987078857421875,0.9832486239346591,1.0,0.9545454545454546,1.0
generated_xor_chain_16,resub,1,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,resub,2,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,resub,3,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,resyn,1,44,0.6143522505326704,0.6323408647017046,0.5068181818181818,0.9545454545454546,0.11363636363636363
generated_xor_chain_16,resyn,2,44,0.613377167672822,0.6637240323153409,0.4765151515151515,0.9090909090909091,0.06818181818181818
generated_xor_chain_16,resyn,3,44,0.5839096531723484,0.6265314275568182,0.4575757575757576,0.8761363636363636,0.06818181818181818
generated_xor_chain_16,resyn2,1,44,0.6014921431107955,0.6157115589488636,0.5068181818181818,0.9090909090909091,0.11363636363636363
generated_xor_chain_16,resyn2,2,44,0.6003533750591856,0.6467673561789773,0.4765151515151515,0.8636363636363636,0.06818181818181818
generated_xor_chain_16,resyn2,3,44,0.5713769161339962,0.6105568625710227,0.4575757575757576,0.8306818181818182,0.06818181818181818
generated_xor_chain_16,resyn2_like,1,44,0.6014921431107955,0.6157115589488636,0.5068181818181818,0.9090909090909091,0.11363636363636363
generated_xor_chain_16,resyn2_like,2,44,0.6003533750591856,0.6467673561789773,0.4765151515151515,0.8636363636363636,0.06818181818181818
generated_xor_chain_16,resyn2_like,3,44,0.5713769161339962,0.6105568625710227,0.4575757575757576,0.8306818181818182,0.06818181818181818
generated_xor_chain_16,rewrite,1,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,rewrite,2,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,rewrite,3,44,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_16,rewrite_z,1,44,0.6143522505326704,0.6323408647017046,0.5068181818181818,0.9545454545454546,0.11363636363636363
generated_xor_chain_16,rewrite_z,2,44,0.613377167672822,0.6637240323153409,0.4765151515151515,0.9090909090909091,0.06818181818181818
generated_xor_chain_16,rewrite_z,3,44,0.5839096531723484,0.6265314275568182,0.4575757575757576,0.8761363636363636,0.06818181818181818
generated_xor_chain_32,balance,1,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,balance,2,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,balance,3,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,compress2rs,1,92,0.5857096884907155,0.6006947393002717,0.4742753623188406,0.9565217391304348,0.05434782608695652
generated_xor_chain_32,compress2rs,2,92,0.575777393285779,0.6570620329483695,0.3844202898550725,0.9347826086956522,0.03260869565217391
generated_xor_chain_32,compress2rs,3,92,0.5392078698199728,0.5989592179008152,0.3695652173913043,0.9190217391304348,0.03260869565217391
generated_xor_chain_32,dc2,1,92,0.5374535248245018,0.6230229916779891,0.38007246376811593,0.7391304347826086,0.03260869565217391
generated_xor_chain_32,dc2,2,92,0.5151901491532415,0.6339827827785326,0.3695652173913043,0.5037267080745341,0.03260869565217391
generated_xor_chain_32,dc2,3,92,0.48216641106878666,0.6320933466372283,0.3265010351966874,0.3551932367149758,0.03260869565217391
generated_xor_chain_32,refactor,1,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,refactor,2,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,refactor,3,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,refactor_z,1,92,0.9938203231148098,0.991988472316576,1.0,0.9782608695652174,1.0
generated_xor_chain_32,refactor_z,2,92,0.9938203231148098,0.991988472316576,1.0,0.9782608695652174,1.0
generated_xor_chain_32,refactor_z,3,92,0.9938203231148098,0.991988472316576,1.0,0.9782608695652174,1.0
generated_xor_chain_32,resub,1,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,resub,2,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,resub,3,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,resyn,1,92,0.5918601746490035,0.6086478855298914,0.4742753623188406,0.9782608695652174,0.05434782608695652
generated_xor_chain_32,resyn,2,92,0.5820061636662138,0.6651717476222826,0.3844202898550725,0.9565217391304348,0.03260869565217391
generated_xor_chain_32,resyn,3,92,0.5452017875339674,0.6065992272418478,0.3695652173913043,0.9407608695652174,0.03260869565217391
generated_xor_chain_32,resyn2,1,92,0.5857096884907155,0.6006947393002717,0.4742753623188406,0.9565217391304348,0.05434782608695652
generated_xor_chain_32,resyn2,2,92,0.575777393285779,0.6570620329483695,0.3844202898550725,0.9347826086956522,0.03260869565217391
generated_xor_chain_32,resyn2,3,92,0.5392078698199728,0.5989592179008152,0.3695652173913043,0.9190217391304348,0.03260869565217391
generated_xor_chain_32,resyn2_like,1,92,0.5857096884907155,0.6006947393002717,0.4742753623188406,0.9565217391304348,0.05434782608695652
generated_xor_chain_32,resyn2_like,2,92,0.575777393285779,0.6570620329483695,0.3844202898550725,0.9347826086956522,0.03260869565217391
generated_xor_chain_32,resyn2_like,3,92,0.5392078698199728,0.5989592179008152,0.3695652173913043,0.9190217391304348,0.03260869565217391
generated_xor_chain_32,rewrite,1,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,rewrite,2,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,rewrite,3,92,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_32,rewrite_z,1,92,0.5918601746490035,0.6086478855298914,0.4742753623188406,0.9782608695652174,0.05434782608695652
generated_xor_chain_32,rewrite_z,2,92,0.5820061636662138,0.6651717476222826,0.3844202898550725,0.9565217391304348,0.03260869565217391
generated_xor_chain_32,rewrite_z,3,92,0.5452017875339674,0.6065992272418478,0.3695652173913043,0.9407608695652174,0.03260869565217391
generated_xor_chain_8,balance,1,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,balance,2,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,balance,3,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,compress2rs,1,20,0.6376666666666666,0.65,0.5816666666666667,0.8,0.25
generated_xor_chain_8,compress2rs,2,20,0.6400833333333333,0.6375,0.6283333333333333,0.7,0.15
generated_xor_chain_8,compress2rs,3,20,0.6059166666666667,0.625,0.5766666666666667,0.6275,0.15
generated_xor_chain_8,dc2,1,20,0.5461666666666667,0.625,0.37166666666666665,0.85,0.0
generated_xor_chain_8,dc2,2,20,0.54625,0.6375,0.3875,0.725,0.0
generated_xor_chain_8,dc2,3,20,0.5215,0.65,0.3333333333333333,0.6316666666666667,0.0
generated_xor_chain_8,refactor,1,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,refactor,2,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,refactor,3,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,refactor_z,1,20,0.97125,0.9625,1.0,0.9,1.0
generated_xor_chain_8,refactor_z,2,20,0.97125,0.9625,1.0,0.9,1.0
generated_xor_chain_8,refactor_z,3,20,0.97125,0.9625,1.0,0.9,1.0
generated_xor_chain_8,resub,1,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,resub,2,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,resub,3,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,resyn,1,20,0.6664166666666667,0.6875,0.5816666666666667,0.9,0.25
generated_xor_chain_8,resyn,2,20,0.6688333333333333,0.675,0.6283333333333333,0.8,0.15
generated_xor_chain_8,resyn,3,20,0.6346666666666667,0.6625,0.5766666666666667,0.7275,0.15
generated_xor_chain_8,resyn2,1,20,0.6376666666666666,0.65,0.5816666666666667,0.8,0.25
generated_xor_chain_8,resyn2,2,20,0.6400833333333333,0.6375,0.6283333333333333,0.7,0.15
generated_xor_chain_8,resyn2,3,20,0.6059166666666667,0.625,0.5766666666666667,0.6275,0.15
generated_xor_chain_8,resyn2_like,1,20,0.6376666666666666,0.65,0.5816666666666667,0.8,0.25
generated_xor_chain_8,resyn2_like,2,20,0.6400833333333333,0.6375,0.6283333333333333,0.7,0.15
generated_xor_chain_8,resyn2_like,3,20,0.6059166666666667,0.625,0.5766666666666667,0.6275,0.15
generated_xor_chain_8,rewrite,1,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,rewrite,2,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,rewrite,3,20,1.0,1.0,1.0,1.0,1.0
generated_xor_chain_8,rewrite_z,1,20,0.6664166666666667,0.6875,0.5816666666666667,0.9,0.25
generated_xor_chain_8,rewrite_z,2,20,0.6688333333333333,0.675,0.6283333333333333,0.8,0.15
generated_xor_chain_8,rewrite_z,3,20,0.6346666666666667,0.6625,0.5766666666666667,0.7275,0.15
majority3,balance,1,4,0.96875,0.9375,1.0,1.0,1.0
majority3,balance,2,4,0.96875,0.9375,1.0,1.0,1.0
majority3,balance,3,4,0.96875,0.9375,1.0,1.0,1.0
majority3,compress2rs,1,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,compress2rs,2,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,compress2rs,3,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,dc2,1,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,dc2,2,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,dc2,3,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,refactor,1,3,0.8347222222222223,0.7916666666666666,0.8888888888888888,0.8333333333333334,0.3333333333333333
majority3,refactor,2,3,0.8347222222222223,0.7916666666666666,0.8888888888888888,0.8333333333333334,0.3333333333333333
majority3,refactor,3,3,0.8347222222222223,0.7916666666666666,0.8888888888888888,0.8333333333333334,0.3333333333333333
majority3,refactor_z,1,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,refactor_z,2,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,refactor_z,3,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,resub,1,4,1.0,1.0,1.0,1.0,1.0
majority3,resub,2,4,1.0,1.0,1.0,1.0,1.0
majority3,resub,3,4,1.0,1.0,1.0,1.0,1.0
majority3,resyn,1,4,0.96875,0.9375,1.0,1.0,1.0
majority3,resyn,2,4,0.96875,0.9375,1.0,1.0,1.0
majority3,resyn,3,4,0.96875,0.9375,1.0,1.0,1.0
majority3,resyn2,1,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,resyn2,2,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,resyn2,3,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,resyn2_like,1,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,resyn2_like,2,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,resyn2_like,3,3,0.8583333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666
majority3,rewrite,1,4,1.0,1.0,1.0,1.0,1.0
majority3,rewrite,2,4,1.0,1.0,1.0,1.0,1.0
majority3,rewrite,3,4,1.0,1.0,1.0,1.0,1.0
majority3,rewrite_z,1,4,0.96875,0.9375,1.0,1.0,1.0
majority3,rewrite_z,2,4,0.96875,0.9375,1.0,1.0,1.0
majority3,rewrite_z,3,4,0.96875,0.9375,1.0,1.0,1.0
mux2,balance,1,2,1.0,1.0,1.0,1.0,1.0
mux2,balance,2,2,1.0,1.0,1.0,1.0,1.0
mux2,balance,3,2,1.0,1.0,1.0,1.0,1.0
mux2,compress2rs,1,2,0.75,0.5,1.0,1.0,0.0
mux2,compress2rs,2,2,0.75,0.5,1.0,1.0,0.0
mux2,compress2rs,3,2,0.75,0.5,1.0,1.0,0.0
mux2,dc2,1,2,0.75,0.5,1.0,1.0,0.0
mux2,dc2,2,2,0.75,0.5,1.0,1.0,0.0
mux2,dc2,3,2,0.75,0.5,1.0,1.0,0.0
mux2,refactor,1,2,1.0,1.0,1.0,1.0,1.0
mux2,refactor,2,2,1.0,1.0,1.0,1.0,1.0
mux2,refactor,3,2,1.0,1.0,1.0,1.0,1.0
mux2,refactor_z,1,2,0.75,0.5,1.0,1.0,0.0
mux2,refactor_z,2,2,0.75,0.5,1.0,1.0,0.0
mux2,refactor_z,3,2,0.75,0.5,1.0,1.0,0.0
mux2,resub,1,2,1.0,1.0,1.0,1.0,1.0
mux2,resub,2,2,1.0,1.0,1.0,1.0,1.0
mux2,resub,3,2,1.0,1.0,1.0,1.0,1.0
mux2,resyn,1,2,1.0,1.0,1.0,1.0,1.0
mux2,resyn,2,2,1.0,1.0,1.0,1.0,1.0
mux2,resyn,3,2,1.0,1.0,1.0,1.0,1.0
mux2,resyn2,1,2,0.75,0.5,1.0,1.0,0.0
mux2,resyn2,2,2,0.75,0.5,1.0,1.0,0.0
mux2,resyn2,3,2,0.75,0.5,1.0,1.0,0.0
mux2,resyn2_like,1,2,0.75,0.5,1.0,1.0,0.0
mux2,resyn2_like,2,2,0.75,0.5,1.0,1.0,0.0
mux2,resyn2_like,3,2,0.75,0.5,1.0,1.0,0.0
mux2,rewrite,1,2,1.0,1.0,1.0,1.0,1.0
mux2,rewrite,2,2,1.0,1.0,1.0,1.0,1.0
mux2,rewrite,3,2,1.0,1.0,1.0,1.0,1.0
mux2,rewrite_z,1,2,1.0,1.0,1.0,1.0,1.0
mux2,rewrite_z,2,2,1.0,1.0,1.0,1.0,1.0
mux2,rewrite_z,3,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_comparator_4,balance,1,14,0.9592857142857143,0.9642857142857143,0.9428571428571428,1.0,0.8571428571428571
real_hand_written_comparator_4,balance,2,14,0.9710714285714286,0.9821428571428571,0.9642857142857143,0.9428571428571428,0.9285714285714286
real_hand_written_comparator_4,balance,3,14,0.9710714285714286,0.9821428571428571,0.9642857142857143,0.9428571428571428,0.9285714285714286
real_hand_written_comparator_4,compress2rs,1,14,0.9682142857142857,0.9821428571428571,0.9428571428571428,1.0,0.9285714285714286
real_hand_written_comparator_4,compress2rs,2,14,0.9710714285714286,0.9821428571428571,0.9642857142857143,0.9428571428571428,0.9285714285714286
real_hand_written_comparator_4,compress2rs,3,14,0.9710714285714286,0.9821428571428571,0.9642857142857143,0.9428571428571428,0.9285714285714286
real_hand_written_comparator_4,dc2,1,14,0.9169642857142857,0.9196428571428571,0.9285714285714286,0.8571428571428571,0.9285714285714286
real_hand_written_comparator_4,dc2,2,14,0.93,0.9285714285714286,0.9642857142857143,0.8,0.9285714285714286
real_hand_written_comparator_4,dc2,3,14,0.93,0.9285714285714286,0.9642857142857143,0.8,0.9285714285714286
real_hand_written_comparator_4,refactor,1,14,0.9529761904761904,0.9821428571428571,0.9047619047619048,1.0,0.8571428571428571
real_hand_written_comparator_4,refactor,2,14,0.9771428571428571,1.0,0.9428571428571428,1.0,0.9285714285714286
real_hand_written_comparator_4,refactor,3,14,1.0,1.0,1.0,1.0,1.0
real_hand_written_comparator_4,refactor_z,1,14,0.9580357142857143,0.9732142857142857,0.9285714285714286,1.0,0.9285714285714286
real_hand_written_comparator_4,refactor_z,2,14,0.9710714285714286,0.9821428571428571,0.9642857142857143,0.9428571428571428,0.9285714285714286
real_hand_written_comparator_4,refactor_z,3,14,0.9710714285714286,0.9821428571428571,0.9642857142857143,0.9428571428571428,0.9285714285714286
real_hand_written_comparator_4,resub,1,14,0.9529761904761904,0.9821428571428571,0.9047619047619048,1.0,0.8571428571428571
real_hand_written_comparator_4,resub,2,14,0.9771428571428571,1.0,0.9428571428571428,1.0,0.9285714285714286
real_hand_written_comparator_4,resub,3,14,1.0,1.0,1.0,1.0,1.0
real_hand_written_comparator_4,resyn,1,14,0.8488095238095238,0.8214285714285714,0.9523809523809523,0.5714285714285714,0.9285714285714286
real_hand_written_comparator_4,resyn,2,14,0.8478571428571429,0.8214285714285714,0.9642857142857143,0.5142857142857142,0.9285714285714286
real_hand_written_comparator_4,resyn,3,14,0.8478571428571429,0.8214285714285714,0.9642857142857143,0.5142857142857142,0.9285714285714286
real_hand_written_comparator_4,resyn2,1,14,0.9682142857142857,0.9821428571428571,0.9428571428571428,1.0,0.9285714285714286
real_hand_written_comparator_4,resyn2,2,14,0.9710714285714286,0.9821428571428571,0.9642857142857143,0.9428571428571428,0.9285714285714286
real_hand_written_comparator_4,resyn2,3,14,0.9710714285714286,0.9821428571428571,0.9642857142857143,0.9428571428571428,0.9285714285714286
real_hand_written_comparator_4,resyn2_like,1,14,0.9682142857142857,0.9821428571428571,0.9428571428571428,1.0,0.9285714285714286
real_hand_written_comparator_4,resyn2_like,2,14,0.9710714285714286,0.9821428571428571,0.9642857142857143,0.9428571428571428,0.9285714285714286
real_hand_written_comparator_4,resyn2_like,3,14,0.9710714285714286,0.9821428571428571,0.9642857142857143,0.9428571428571428,0.9285714285714286
real_hand_written_comparator_4,rewrite,1,14,0.9529761904761904,0.9821428571428571,0.9047619047619048,1.0,0.8571428571428571
real_hand_written_comparator_4,rewrite,2,14,0.9771428571428571,1.0,0.9428571428571428,1.0,0.9285714285714286
real_hand_written_comparator_4,rewrite,3,14,1.0,1.0,1.0,1.0,1.0
real_hand_written_comparator_4,rewrite_z,1,14,0.9074404761904762,0.9196428571428571,0.9047619047619048,0.8571428571428571,0.8571428571428571
real_hand_written_comparator_4,rewrite_z,2,14,0.9,0.9285714285714286,0.875,0.8571428571428571,0.8571428571428571
real_hand_written_comparator_4,rewrite_z,3,14,0.9204761904761904,0.9285714285714286,0.9404761904761905,0.8,0.8571428571428571
real_hand_written_full_adder,balance,1,9,0.9861111111111112,0.9722222222222222,1.0,1.0,1.0
real_hand_written_full_adder,balance,2,9,0.9861111111111112,0.9722222222222222,1.0,1.0,1.0
real_hand_written_full_adder,balance,3,9,0.9861111111111112,0.9722222222222222,1.0,1.0,1.0
real_hand_written_full_adder,compress2rs,1,5,0.9233333333333333,0.9,1.0,0.7333333333333333,1.0
real_hand_written_full_adder,compress2rs,2,5,0.9233333333333333,0.9,1.0,0.7333333333333333,1.0
real_hand_written_full_adder,compress2rs,3,5,0.9233333333333333,0.9,1.0,0.7333333333333333,1.0
real_hand_written_full_adder,dc2,1,6,0.7661111111111112,0.75,0.8111111111111111,0.6666666666666666,0.3333333333333333
real_hand_written_full_adder,dc2,2,6,0.8298611111111112,0.7708333333333334,0.9583333333333334,0.6111111111111112,0.5
real_hand_written_full_adder,dc2,3,6,0.84375,0.7708333333333334,1.0,0.5833333333333334,0.6666666666666666
real_hand_written_full_adder,refactor,1,8,0.9520833333333334,0.9375,1.0,0.8333333333333334,1.0
real_hand_written_full_adder,refactor,2,8,0.9520833333333334,0.9375,1.0,0.8333333333333334,1.0
real_hand_written_full_adder,refactor,3,8,0.9520833333333334,0.9375,1.0,0.8333333333333334,1.0
real_hand_written_full_adder,refactor_z,1,8,0.8989583333333333,0.84375,1.0,0.7708333333333334,0.875
real_hand_written_full_adder,refactor_z,2,8,0.8989583333333333,0.84375,1.0,0.7708333333333334,0.875
real_hand_written_full_adder,refactor_z,3,8,0.8989583333333333,0.84375,1.0,0.7708333333333334,0.875
real_hand_written_full_adder,resub,1,9,1.0,1.0,1.0,1.0,1.0
real_hand_written_full_adder,resub,2,9,1.0,1.0,1.0,1.0,1.0
real_hand_written_full_adder,resub,3,9,1.0,1.0,1.0,1.0,1.0
real_hand_written_full_adder,resyn,1,9,0.9861111111111112,0.9722222222222222,1.0,1.0,1.0
real_hand_written_full_adder,resyn,2,9,0.9861111111111112,0.9722222222222222,1.0,1.0,1.0
real_hand_written_full_adder,resyn,3,9,0.9861111111111112,0.9722222222222222,1.0,1.0,1.0
real_hand_written_full_adder,resyn2,1,8,0.8989583333333333,0.84375,1.0,0.7708333333333334,0.875
real_hand_written_full_adder,resyn2,2,8,0.8989583333333333,0.84375,1.0,0.7708333333333334,0.875
real_hand_written_full_adder,resyn2,3,8,0.8989583333333333,0.84375,1.0,0.7708333333333334,0.875
real_hand_written_full_adder,resyn2_like,1,8,0.8989583333333333,0.84375,1.0,0.7708333333333334,0.875
real_hand_written_full_adder,resyn2_like,2,8,0.8989583333333333,0.84375,1.0,0.7708333333333334,0.875
real_hand_written_full_adder,resyn2_like,3,8,0.8989583333333333,0.84375,1.0,0.7708333333333334,0.875
real_hand_written_full_adder,rewrite,1,9,1.0,1.0,1.0,1.0,1.0
real_hand_written_full_adder,rewrite,2,9,1.0,1.0,1.0,1.0,1.0
real_hand_written_full_adder,rewrite,3,9,1.0,1.0,1.0,1.0,1.0
real_hand_written_full_adder,rewrite_z,1,9,0.9861111111111112,0.9722222222222222,1.0,1.0,1.0
real_hand_written_full_adder,rewrite_z,2,9,0.9861111111111112,0.9722222222222222,1.0,1.0,1.0
real_hand_written_full_adder,rewrite_z,3,9,0.9861111111111112,0.9722222222222222,1.0,1.0,1.0
real_hand_written_mux_4to1,balance,1,10,0.8216666666666667,0.95,0.6666666666666666,0.8,0.4
real_hand_written_mux_4to1,balance,2,10,0.9016666666666666,0.95,0.8666666666666667,0.8,0.6
real_hand_written_mux_4to1,balance,3,10,0.9016666666666666,0.95,0.8666666666666667,0.8,0.6
real_hand_written_mux_4to1,compress2rs,1,8,0.5864583333333333,0.65625,0.5208333333333333,0.5,0.0
real_hand_written_mux_4to1,compress2rs,2,8,0.6302083333333334,0.59375,0.7083333333333333,0.5,0.0
real_hand_written_mux_4to1,compress2rs,3,8,0.6302083333333334,0.59375,0.7083333333333333,0.5,0.0
real_hand_written_mux_4to1,dc2,1,8,0.6991666666666667,0.8125,0.5916666666666667,0.5625,0.0
real_hand_written_mux_4to1,dc2,2,8,0.7348958333333333,0.765625,0.7604166666666666,0.4791666666666667,0.0
real_hand_written_mux_4to1,dc2,3,8,0.7348958333333333,0.765625,0.7604166666666666,0.4791666666666667,0.0
real_hand_written_mux_4to1,refactor,1,8,0.6902083333333333,0.84375,0.48333333333333334,0.75,0.0
real_hand_written_mux_4to1,refactor,2,8,0.746875,0.84375,0.7083333333333333,0.41666666666666663,0.0
real_hand_written_mux_4to1,refactor,3,8,0.746875,0.84375,0.7083333333333333,0.41666666666666663,0.0
real_hand_written_mux_4to1,refactor_z,1,8,0.5864583333333333,0.65625,0.5208333333333333,0.5,0.0
real_hand_written_mux_4to1,refactor_z,2,8,0.6302083333333334,0.59375,0.7083333333333333,0.5,0.0
real_hand_written_mux_4to1,refactor_z,3,8,0.6302083333333334,0.59375,0.7083333333333333,0.5,0.0
real_hand_written_mux_4to1,resub,1,10,0.9466666666666667,1.0,0.8666666666666667,1.0,0.8
real_hand_written_mux_4to1,resub,2,10,1.0,1.0,1.0,1.0,1.0
real_hand_written_mux_4to1,resub,3,10,1.0,1.0,1.0,1.0,1.0
real_hand_written_mux_4to1,resyn,1,8,0.7302083333333333,0.71875,0.7708333333333333,0.625,0.25
real_hand_written_mux_4to1,resyn,2,8,0.7260416666666667,0.71875,0.7708333333333333,0.5833333333333334,0.25
real_hand_written_mux_4to1,resyn,3,8,0.7260416666666667,0.71875,0.7708333333333333,0.5833333333333334,0.25
real_hand_written_mux_4to1,resyn2,1,8,0.5864583333333333,0.65625,0.5208333333333333,0.5,0.0
real_hand_written_mux_4to1,resyn2,2,8,0.6302083333333334,0.59375,0.7083333333333333,0.5,0.0
real_hand_written_mux_4to1,resyn2,3,8,0.6302083333333334,0.59375,0.7083333333333333,0.5,0.0
real_hand_written_mux_4to1,resyn2_like,1,8,0.5864583333333333,0.65625,0.5208333333333333,0.5,0.0
real_hand_written_mux_4to1,resyn2_like,2,8,0.6302083333333334,0.59375,0.7083333333333333,0.5,0.0
real_hand_written_mux_4to1,resyn2_like,3,8,0.6302083333333334,0.59375,0.7083333333333333,0.5,0.0
real_hand_written_mux_4to1,rewrite,1,8,0.7302083333333333,0.71875,0.7708333333333333,0.625,0.25
real_hand_written_mux_4to1,rewrite,2,8,0.7260416666666667,0.71875,0.7708333333333333,0.5833333333333334,0.25
real_hand_written_mux_4to1,rewrite,3,8,0.7260416666666667,0.71875,0.7708333333333333,0.5833333333333334,0.25
real_hand_written_mux_4to1,rewrite_z,1,8,0.7302083333333333,0.71875,0.7708333333333333,0.625,0.25
real_hand_written_mux_4to1,rewrite_z,2,8,0.7260416666666667,0.71875,0.7708333333333333,0.5833333333333334,0.25
real_hand_written_mux_4to1,rewrite_z,3,8,0.7260416666666667,0.71875,0.7708333333333333,0.5833333333333334,0.25
real_hand_written_parity_8,balance,1,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,balance,2,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,balance,3,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,compress2rs,1,20,0.835,0.75,1.0,0.6,0.85
real_hand_written_parity_8,compress2rs,2,20,0.835,0.75,1.0,0.6,0.85
real_hand_written_parity_8,compress2rs,3,20,0.85625,0.8125,1.0,0.5,1.0
real_hand_written_parity_8,dc2,1,20,0.88,0.8,1.0,0.8,0.9
real_hand_written_parity_8,dc2,2,20,0.8266666666666667,0.8,0.8666666666666667,0.8,0.7
real_hand_written_parity_8,dc2,3,20,0.8,0.8,0.8,0.8,0.7
real_hand_written_parity_8,refactor,1,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,refactor,2,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,refactor,3,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,refactor_z,1,20,0.885,0.85,1.0,0.6,1.0
real_hand_written_parity_8,refactor_z,2,20,0.885,0.85,1.0,0.6,1.0
